,target
0075a694_47200,0
0075a694_47250,0
0075a694_47300,0
0075a694_47350,0
0075a694_47400,0
0075a694_47450,0
0075a694_47500,0
0075a694_47550,0
0075a694_47600,0
0075a694_47650,0
0075a694_47700,0
0075a694_47750,0
0075a694_47800,0
0075a694_47850,0
0075a694_47900,0
0075a694_47950,0
0075a694_48000,0
0075a694_48050,0
0075a694_48100,0
0075a694_48150,0
0075a694_48200,0
0075a694_48250,0
0075a694_48300,0
0075a694_48350,0
0075a694_48400,0
0075a694_48450,0
0075a694_48500,0
0075a694_48550,0
0075a694_48600,0
0075a694_48650,0
0075a694_48700,0
0075a694_48750,0
0075a694_48800,0
0075a694_48850,0
0075a694_48900,0
0075a694_48950,0
0075a694_49000,0
0075a694_49050,0
0075a694_49100,0
0075a694_49150,0
0075a694_49200,0
0075a694_49250,0
0075a694_49300,0
0075a694_49350,0
0075a694_49400,0
0075a694_49450,0
0075a694_49500,0
0075a694_49550,0
0075a694_49600,0
0075a694_49650,0
0075a694_49700,0
0075a694_49750,0
0075a694_49800,0
